trophospecies_id,n_lumped,sp_name,guild,guild_1,guild_2,sp_id,higher_taxon,certainty,habitat,web_id,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness,original_sp_id
58,1,Araceae (sp. indet. 1),autotroph ,autotroph,,58,Alismatales,3,1,messel_terr_hi_cert,0,2,1.0,0.0,1.5689655172413792,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,70
59,1,Araceae (sp. indet. 2),autotroph ,autotroph,,59,Alismatales,3,1,messel_terr_hi_cert,0,6,1.0,0.0,1.7994350282485876,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,72
60,1,Araceae (sp. indet. 3),autotroph ,autotroph,,60,Alismatales,3,1,messel_terr_hi_cert,0,6,1.0,0.0,1.7943661971830986,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,73
61,1,Smilacaceae (cf. Smilax sp.),autotroph ,autotroph,,61,Liliales,3,1,messel_terr_hi_cert,0,10,1.0,0.0,1.8625730994152048,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,74
62,1,Pandanaceae (gen. et sp. indet.),autotroph ,autotroph,,62,Pandanales,3,1,messel_terr_hi_cert,0,2,1.0,0.0,1.4711316397228638,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,75
63,1,Arecaceae (Monocolpopollenites tranquillus),autotroph ,autotroph,,63,Arecales,3,1,messel_terr_hi_cert,0,6,1.0,0.0,2.130434782608696,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,76
64,1,Arecaceae (Phoenicites sp.),autotroph ,autotroph,,64,Arecales,3,1,messel_terr_hi_cert,0,11,1.0,0.0,2.0286624203821657,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,77
65,1,Arecaceae (cf. Arecoideae: flower type A),autotroph ,autotroph,,65,Arecales,3,1,messel_terr_hi_cert,0,9,1.0,0.0,1.9844236760124612,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,78
66,1,Arecaceae (cf. Lepidocaryoideae: pinnate leaf),autotroph ,autotroph,,66,Arecales,3,1,messel_terr_hi_cert,0,7,1.0,0.0,2.022222222222222,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,79
67,1,Arecaceae (flower type B),autotroph ,autotroph,,67,Arecales,3,1,messel_terr_hi_cert,0,6,1.0,0.0,1.5767326732673268,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,80
68,1,Arecaceae (Sabalitides sp.),autotroph ,autotroph,,68,Arecales,3,1,messel_terr_hi_cert,0,19,1.0,0.0,1.7123655913978495,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,81
69,1,Cyclanthaceae (gen. et sp. indet.),autotroph ,autotroph,,69,Arecales,3,1,messel_terr_hi_cert,0,3,1.0,0.0,1.7596685082872927,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,82
70,1,Typhaceae (gen. et sp. indet.),autotroph ,autotroph,,70,Typhales,3,3,messel_terr_hi_cert,0,6,1.0,0.0,1.9480122324159022,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,83
71,1,Sparaganiaceae (Sparganiaceaepollenites sp. 1),autotroph ,autotroph,,71,Typhales,3,3,messel_terr_hi_cert,0,2,1.0,0.0,1.7793296089385475,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,84
72,1,Sparaganiaceae (Sparganiaceaepollenites sp. 2),autotroph ,autotroph,,72,Typhales,3,3,messel_terr_hi_cert,0,2,1.0,0.0,1.825214899713467,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,85
73,1,Cyperaceae (Caricoidea sp.),autotroph ,autotroph,,73,Juncales,3,1,messel_terr_hi_cert,0,7,1.0,0.0,1.8958333333333333,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,86
74,1,Cyperaceae (gen. et sp. indet.),autotroph ,autotroph,,74,Juncales,2,1,messel_terr_hi_cert,0,11,1.0,0.0,1.9244712990936557,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,87
75,1,Restoniaceae (Milfordia hungarica),autotroph ,autotroph,,75,Poales,3,1,messel_terr_hi_cert,0,6,1.0,0.0,1.7994350282485876,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,88
76,1,Restoniaceae (Milfordia incerta),autotroph ,autotroph,,76,Poales,3,1,messel_terr_hi_cert,0,7,1.0,0.0,1.7943661971830986,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,89
77,1,Zingiberaceae (gen. et sp. indet.),autotroph ,autotroph,,77,Zingiberales,3,3,messel_terr_hi_cert,0,12,1.0,0.0,1.9303030303030304,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,90
78,1,Magnoliaceae (sp. indet. 1),autotroph ,autotroph,,78,Magnoliales,3,1,messel_terr_hi_cert,0,7,1.0,0.0,1.9244712990936557,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,91
79,1,Magnoliaceae (sp. indet. 2),autotroph ,autotroph,,79,Magnoliales,3,1,messel_terr_hi_cert,0,10,1.0,0.0,1.990625,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,92
80,1,Annonaceae (gen. et sp. indet.),autotroph ,autotroph,,80,Magnoliales,3,1,messel_terr_hi_cert,0,19,1.0,0.0,2.0416666666666665,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,93
81,1,Chloranthaceae (Emmapollis pseudoemmaensis),autotroph ,autotroph,,81,Laurales,3,1,messel_terr_hi_cert,0,14,1.0,0.0,2.0416666666666665,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,94
82,1,Lauraceae (cf. Laurophyllum lanigeroides†),autotroph ,autotroph,,82,Laurales,3,1,messel_terr_hi_cert,0,16,1.0,0.0,1.7548209366391185,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,95
83,1,Lauraceae (cf. Daphnogene†),autotroph ,autotroph,,83,Laurales,3,1,messel_terr_hi_cert,0,14,1.0,0.0,1.87905604719764,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,96
84,1,Lauraceae (gen. et sp. indet),autotroph ,autotroph,,84,Laurales,3,1,messel_terr_hi_cert,0,24,1.0,0.0,1.990625,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,97
85,1,Illiciaceae (gen. et sp. indet.),autotroph ,autotroph,,85,Illiciales,3,1,messel_terr_hi_cert,0,12,1.0,0.0,2.204152249134948,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,98
86,1,Menispermaceae (Tinospora sp.),autotroph ,autotroph,,86,Ranunculales,3,1,messel_terr_hi_cert,0,15,1.0,0.0,1.9244712990936557,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,99
87,1,Menispermaceae (gen. et sp. indet.),autotroph ,autotroph,,87,Ranunculales,3,1,messel_terr_hi_cert,0,18,1.0,0.0,1.907185628742515,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,100
88,1,Berberidaceae (gen et sp. indet.),autotroph ,autotroph,,88,Ranunculales,3,1,messel_terr_hi_cert,0,12,1.0,0.0,1.9844236760124612,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,101
89,1,Sargentodoxaceae (cf. Sargentodoxa sp.),autotroph ,autotroph,,89,Ranunculales,3,1,messel_terr_hi_cert,0,5,1.0,0.0,2.227272727272727,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,102
90,1,Eucommiaceae ( Eucommia and Tricolpopollenites parmularius ),autotroph ,autotroph,,90,Eucommiales,3,1,messel_terr_hi_cert,0,6,1.0,0.0,2.189003436426117,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,103
91,1,Buxaceae (gen et sp. indet).,autotroph ,autotroph,,91,Proteales',3,1,messel_terr_hi_cert,0,7,1.0,0.0,1.9539877300613497,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,104
92,1,Platanaceae (cf. Platanus),autotroph ,autotroph,,92,Proteales,3,1,messel_terr_hi_cert,0,7,1.0,0.0,1.7893258426966292,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,105
93,1,Vitaceae† gen. et sp. indet.,autotroph ,autotroph,,93,Vitales,3,1,messel_terr_hi_cert,0,14,1.0,0.0,2.0681818181818183,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,106
94,1,Vitaceae (Vitis sp. and ?Tricolporopollenites marcodurensis),autotroph ,autotroph,,94,Vitales,3,1,messel_terr_hi_cert,0,19,1.0,0.0,1.9539877300613497,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,107
95,1,Vitaceae Tetrastigma sp.),autotroph ,autotroph,,95,Vitales,3,1,messel_terr_hi_cert,0,20,1.0,0.0,1.9244712990936557,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,108
96,1,Vitaceae (Cissus sp.),autotroph ,autotroph,,96,Vitales,3,1,messel_terr_hi_cert,0,21,1.0,0.0,2.130434782608696,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,109
97,1,Vitaceae (Ampelopsis sp.),autotroph ,autotroph,,97,Vitales,3,1,messel_terr_hi_cert,0,16,1.0,0.0,2.0749185667752443,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,110
98,1,Rhamnaceae (Tricolporopollenites sp.),autotroph ,autotroph,,98,Vitales,3,1,messel_terr_hi_cert,0,9,1.0,0.0,1.9244712990936557,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,111
99,1,Nyctaginaceae (gen. et sp. indet.),autotroph ,autotroph,,99,Caryophyllales,3,1,messel_terr_hi_cert,0,10,1.0,0.0,2.0094637223974763,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,112
100,1,Cercidiphyllaceae (Cercidiphyllum sp.),autotroph ,autotroph,,100,Saxifragales,3,1,messel_terr_hi_cert,0,19,1.0,0.0,1.9844236760124612,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,113
101,1,Hamamelidaceae (Compositioipollenites rhizophorus),autotroph ,autotroph,,101,Saxifragales,3,1,messel_terr_hi_cert,0,4,1.0,0.0,2.116279069767442,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,114
102,1,?Hamamelidaceae (Labrapollis labraferus),autotroph ,autotroph,,102,Saxifragales,3,1,messel_terr_hi_cert,0,2,1.0,0.0,1.7943661971830986,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,115
103,1,Olacaceae (Olaxipollis matthesii ),autotroph ,autotroph,,103,Santalales,3,1,messel_terr_hi_cert,0,8,1.0,0.0,1.9480122324159022,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,116
104,1,Loranthaceae (Gothanipollis gothanii),epiphyte ,epiphyte,,104,Santalales,3,1,messel_terr_hi_cert,0,3,1.0,0.0,1.437923250564334,0.0,1.0,1.437923250564334,0.0,117
105,1,Staphyleaceae (Tapiscia sp.),autotroph ,autotroph,,105,Geraniales,3,1,messel_terr_hi_cert,0,10,1.0,0.0,2.0614886731391584,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,118
106,1,Icacinaceae (Stemonurus sp.),autotroph ,autotroph,,106,Celastrales,3,1,messel_terr_hi_cert,0,6,1.0,0.0,1.8735294117647059,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,119
107,1,Icacinaceae (Compositoipollenites rhizophorus),autotroph ,autotroph,,107,Celastrales,3,1,messel_terr_hi_cert,0,9,1.0,0.0,1.907185628742515,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,120
108,1,Icacinaceae (Compositopollenites minimus),autotroph ,autotroph,,108,Celastrales,3,1,messel_terr_hi_cert,0,5,1.0,0.0,1.8517441860465116,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,121
109,1,Malpighiaceae (Tetrapteris sp.),autotroph ,autotroph,,109,Malpighiales,3,1,messel_terr_hi_cert,0,9,1.0,0.0,1.96,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,122
110,1,Salicaceae (Salix and Tricolpopollenties retiformis),autotroph ,autotroph,,110,Malpighiales,3,1,messel_terr_hi_cert,0,11,1.0,0.0,2.0351437699680512,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,123
111,1,Euphorbiaceae (Spinaepollis spinosus),autotroph ,autotroph,,111,Malpighiales,3,1,messel_terr_hi_cert,0,7,1.0,0.0,1.96,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,124
112,1,Fabaceae (sp. indet. 1),myxotroph ,myxotroph,,112,Fabales,3,1,messel_terr_hi_cert,0,29,1.0,0.0,1.9782608695652173,0.0,1.25,1.9112475415391645,119.4375,125
113,1,Fabaceae (sp. indet. 2),myxotroph ,myxotroph,,113,Fabales,3,1,messel_terr_hi_cert,0,30,1.0,0.0,1.9420731707317074,0.0,1.25,1.9112475415391645,119.4375,126
114,1,Rosaceae (sp. indet. 1),autotroph ,autotroph,,114,Rosales,3,1,messel_terr_hi_cert,0,10,1.0,0.0,1.9660493827160495,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,127
115,1,Rosaceae (sp. indet. 2),autotroph ,autotroph,,115,Rosales,3,1,messel_terr_hi_cert,0,16,1.0,0.0,1.9844236760124612,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,128
116,1,Rosaceae (cf. Rosa or Rubus),autotroph ,autotroph,,116,Rosales,3,1,messel_terr_hi_cert,0,21,1.0,0.0,2.0286624203821657,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,129
117,1,Moraceae (Ficus sp.),autotroph ,autotroph,,117,Rosales,3,1,messel_terr_hi_cert,0,29,1.0,0.0,2.0416666666666665,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,130
118,1,Celtidiaceae (Celtipollenites intrastructurus),autotroph ,autotroph,,118,Rosales,3,1,messel_terr_hi_cert,0,12,1.0,0.0,1.825214899713467,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,131
119,1,Celtidiaceae (Celtipollenites laevigatus),autotroph ,autotroph,,119,Rosales,3,1,messel_terr_hi_cert,0,11,1.0,0.0,1.8410404624277457,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,132
120,1,Ulmaceae (Polyporopollenites undulosus),autotroph ,autotroph,,120,Rosales,3,1,messel_terr_hi_cert,0,8,1.0,0.0,1.8571428571428572,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,133
121,1,Ulmaceae (Polyporopollenites verrucatus),autotroph ,autotroph,,121,Rosales,3,1,messel_terr_hi_cert,0,7,1.0,0.0,1.9420731707317074,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,134
122,1,Ulmaceae (Ulmus sp. and ?Polyporopollenites eoulmoides),autotroph ,autotroph,,122,Rosales,3,1,messel_terr_hi_cert,0,10,1.0,0.0,1.7356948228882834,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,135
123,1,Ulmaceae (Zelkova sp.),autotroph ,autotroph,,123,Rosales,3,1,messel_terr_hi_cert,0,6,1.0,0.0,1.8958333333333333,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,136
124,1,Myricaceae (Comptonia sp. and Triatriopollenites excelsus),myxotroph ,myxotroph,,124,Fagales,3,1,messel_terr_hi_cert,0,7,1.0,0.0,1.8958333333333333,0.0,1.25,1.9112475415391645,119.4375,137
125,1,Myricaceae (Triatriopollenites rurensis),myxotroph ,myxotroph,,125,Fagales,3,1,messel_terr_hi_cert,0,5,1.0,0.0,1.6333333333333333,0.0,1.25,1.9112475415391645,119.4375,138
126,1,Myricaceae (Triatriopollenites bituitus),myxotroph ,myxotroph,,126,Fagales,3,1,messel_terr_hi_cert,0,6,1.0,0.0,1.9420731707317074,0.0,1.25,1.9112475415391645,119.4375,139
127,1,Betulaceae (Alnipollenites verus ),myxotroph ,myxotroph,,127,Fagales,3,1,messel_terr_hi_cert,0,11,1.0,0.0,1.8410404624277457,0.0,1.25,1.9112475415391645,119.4375,140
128,1,Betulaceae (Trivestibulopollenites betuloides ),autotroph ,autotroph,,128,Fagales,3,1,messel_terr_hi_cert,0,7,1.0,0.0,1.9660493827160495,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,141
129,1,Betulaceae (Carpinus sp.),autotroph ,autotroph,,129,Fagales,3,1,messel_terr_hi_cert,0,12,1.0,0.0,1.9361702127659575,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,142
130,1,Betulaceae (Ostrya sp.),autotroph ,autotroph,,130,Fagales,3,1,messel_terr_hi_cert,0,11,1.0,0.0,1.9844236760124612,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,143
131,1,Juglandaceae (Carya sp. 1 and Caryapollenites triangularus),autotroph ,autotroph,,131,Fagales,3,1,messel_terr_hi_cert,0,8,1.0,0.0,1.8148148148148149,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,144
132,1,Juglandaceae (Carya sp. 2 and Caryapollenites circulus),autotroph ,autotroph,,132,Fagales,3,1,messel_terr_hi_cert,0,6,1.0,0.0,1.7452054794520548,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,145
133,1,Juglandaceae (Engelhardia sp. and Momipites punctatus),autotroph ,autotroph,,133,Fagales,3,1,messel_terr_hi_cert,0,10,1.0,0.0,1.7452054794520548,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,146
134,1,Juglandaceae cf. Juglans and ?Subtriporopollenites anulatus),autotroph ,autotroph,,134,Fagales,3,1,messel_terr_hi_cert,0,10,1.0,0.0,1.9539877300613497,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,147
135,1,Juglandaceae (Platycarya sp. 1 and Platycaryapollenites platycaryoides),autotroph ,autotroph,,135,Fagales,3,1,messel_terr_hi_cert,0,7,1.0,0.0,1.8357348703170029,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,148
136,1,Juglandaceae (Platycarya sp. 2 and Platycaryapollenites miocaenicus),autotroph ,autotroph,,136,Fagales,3,1,messel_terr_hi_cert,0,8,1.0,0.0,1.8571428571428572,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,149
137,1,Juglandaceae (Plicatopollis hungaricus),autotroph ,autotroph,,137,Fagales,3,1,messel_terr_hi_cert,0,7,1.0,0.0,1.6085858585858586,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,150
138,1,Juglandaceae (Plicatopollis lunatus),autotroph ,autotroph,,138,Fagales,3,1,messel_terr_hi_cert,0,6,1.0,0.0,1.82,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,151
139,1,Juglandaceae (Plicatopollis plicatus),autotroph ,autotroph,,139,Fagales,3,1,messel_terr_hi_cert,0,6,1.0,0.0,1.8680351906158357,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,152
140,1,Juglandaceae (Plicatopollis potoniei),autotroph ,autotroph,,140,Fagales,3,1,messel_terr_hi_cert,0,7,1.0,0.0,1.6045340050377834,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,153
141,1,Juglandaceae (Pterocarya sp. and Pterocaryapollenites stellatus),autotroph ,autotroph,,141,Fagales,3,1,messel_terr_hi_cert,0,8,1.0,0.0,2.109271523178808,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,154
142,1,Fagaceae (Quercus sp. and Tricolpopollenites asper),autotroph ,autotroph,,142,Fagales,3,1,messel_terr_hi_cert,0,19,1.0,0.0,2.102310231023102,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,155
143,1,Fagaceae (Tricolpopollenites liblarensis),autotroph ,autotroph,,143,Fagales,3,1,messel_terr_hi_cert,0,11,1.0,0.0,2.196551724137931,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,156
144,1,Fagaceae (Tricolporopollenites cingulum),autotroph ,autotroph,,144,Fagales,3,1,messel_terr_hi_cert,0,4,1.0,0.0,1.9660493827160495,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,157
145,1,Myrtaceae (Rhodomyrtophyllum rossmassleri),autotroph ,autotroph,,145,Myrtales,3,1,messel_terr_hi_cert,0,12,1.0,0.0,1.8045325779036827,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,158
146,1,Myrtaceae (Rhodomyrtus sinuata ),autotroph ,autotroph,,146,Myrtales,3,1,messel_terr_hi_cert,0,12,1.0,0.0,1.9014925373134328,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,159
147,1,Myrtaceae (Duplopollis myrtoides),autotroph ,autotroph,,147,Myrtales,3,1,messel_terr_hi_cert,0,15,1.0,0.0,1.8045325779036827,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,160
148,1,Lythraceae (gen. et sp. indet.),autotroph ,autotroph,,148,Myrtales,3,1,messel_terr_hi_cert,0,15,1.0,0.0,1.9420731707317074,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,161
149,1,Thymelaeaceae (gen. et sp. indet.),autotroph ,autotroph,,149,Malvales,3,1,messel_terr_hi_cert,0,12,1.0,0.0,1.9782608695652173,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,162
150,1,Tiliaceae (Dombeya sp.),autotroph ,autotroph,,150,Malvales,3,1,messel_terr_hi_cert,0,13,1.0,0.0,2.0094637223974763,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,163
151,1,Tiliaceae (Intratiporopollenites ceciliensis),autotroph ,autotroph,,151,Malvales,3,1,messel_terr_hi_cert,0,8,1.0,0.0,1.8680351906158357,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,164
152,1,Tiliaceae (Intratiporopollenites minimus),autotroph ,autotroph,,152,Malvales,3,1,messel_terr_hi_cert,0,9,1.0,0.0,1.8045325779036827,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,165
153,1,Bombacaceae (Bombacacidites kettigensis ),autotroph ,autotroph,,153,Malvales,3,1,messel_terr_hi_cert,0,6,1.0,0.0,2.0749185667752443,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,166
154,1,Bombacaceae (Bombacacidites tilioides ),autotroph ,autotroph,,154,Malvales,3,1,messel_terr_hi_cert,0,10,1.0,0.0,1.6986666666666668,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,167
155,1,Bombacaceae (Bombacacidites sp. ),autotroph ,autotroph,,155,Malvales,3,1,messel_terr_hi_cert,0,5,1.0,0.0,1.990625,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,168
156,1,Sterculiaceae (Reevesiapollis triangulus or eucaenicus),autotroph ,autotroph,,156,Malvales,3,1,messel_terr_hi_cert,0,8,1.0,0.0,2.130434782608696,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,169
157,1,Anacardiaceae (cf. Pentoperculum†),autotroph ,autotroph,,157,Sapindales,3,1,messel_terr_hi_cert,0,4,1.0,0.0,1.907185628742515,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,170
158,1,Anacardiaceae (gen. et sp. indet.),autotroph ,autotroph,,158,Sapindales,3,1,messel_terr_hi_cert,0,6,1.0,0.0,2.0286624203821657,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,171
159,1,Rutaceae (Toddalia ovata),autotroph ,autotroph,,159,Sapindales,3,1,messel_terr_hi_cert,0,16,1.0,0.0,2.0681818181818183,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,172
160,1,Rutaceae (Rutaspermum sp.),autotroph ,autotroph,,160,Sapindales,3,1,messel_terr_hi_cert,0,9,1.0,0.0,2.0953947368421053,0.0,1.0056179775280898,2.6052204490870254,3.5786516853932584,173
